,C8p_QI15,C8p_QI151,C8p_QI153,C8p_QI155,C8p_QI157,C8p_QI159,C8p_QI16,C8p_QI161,C8p_QI163,C8p_QI165,C8p_QI167,C8p_QI17,C8p_QI170,C8p_QI172,C8p_QI174,C8p_QI176,C8p_QI178,C8p_QI18,C8p_QI180,C8p_QI182,C8p_QI184,C8p_QI187,C8p_QI189,C8p_QI19,C8p_QI191,C8p_QI193,C8p_QI195,C8p_QI197,C8p_QI198,C8p_QI199,C8p_QI20,C8p_QI200,C8p_QI201,C8p_QI203,C8p_QI205,C8p_QI207,C8p_QI209,C8p_QI21,C8p_QI212,C8p_QI214,C8p_QI22,C8p_QI23,C8p_QI24,C8p_QI25,C8p_QI26,C8p_QI27,C8p_QI28,C8p_QI29,C8p_QI30,C8p_QI31,C8p_QI33,C8p_QI35,C8p_QI36,C8p_QI37,C8p_QI38,C8p_QI39,C8p_QI40,C8p_QI41,C8p_QI42,C8p_QI43,C8p_QI63,C8p_QI64,C8p_QI66,C8p_QI68,C8p_QI70,C8p_QI72,C8p_QI74,C8p_QI76,C8p_QI78,C8p_QI80,C8p_QI82,C8p_QI84,C8p_QI86
C8p_QI68,0.2570951585976628,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.29469548133595286,0.2554027504911591,0.22537562604340566,0.32220039292730845,0.3182711198428291,0.29469548133595286,0.2554027504911591,0.2603648424543947,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.3182711198428291,0.22537562604340566,0.29469548133595286,0.2554027504911591,0.32943469785575047,0.32943469785575047,0.32943469785575047,0.22537562604340566,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.3182711198428291,0.3182711198428291,0.2481536189069424,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.276218611521418,0.7178329571106095,0.0,0.2481536189069424,0.29394387001477107,0.29394387001477107,0.276218611521418,0.2481536189069424,0.2968980797636632,0.29394387001477107,0.29394387001477107,0.29394387001477107,0.276218611521418,0.29955947136563876,0.29394387001477107,0.29667149059334297,0.2830188679245283,0.26850507982583455,0.29004329004329005,0.30043541364296084,0.2830188679245283,0.26850507982583455,0.3033381712626996,0.9751693002257337,0.9751693002257337,0.9751693002257337,1.0,0.9954853273137697,0.9751693002257337,0.9751693002257337,0.9821428571428571,0.9821428571428571,1.0,0.9540481400437637,1.0,1.0
C8p_QI70,0.25795644891122277,0.31952662721893493,0.2958579881656805,0.2958579881656805,0.2958579881656805,0.2564102564102564,0.22613065326633167,0.3182711198428291,0.31952662721893493,0.2958579881656805,0.2564102564102564,0.2570480928689884,0.3255360623781676,0.3255360623781676,0.3216374269005848,0.31952662721893493,0.31952662721893493,0.22613065326633167,0.2958579881656805,0.2564102564102564,0.3255360623781676,0.3255360623781676,0.3255360623781676,0.22613065326633167,0.3216374269005848,0.31952662721893493,0.2958579881656805,0.2958579881656805,0.31952662721893493,0.31952662721893493,0.24888888888888888,0.3255360623781676,0.3255360623781676,0.3216374269005848,0.31952662721893493,0.2958579881656805,0.2958579881656805,0.277037037037037,0.7210884353741497,0.0,0.24888888888888888,0.2948148148148148,0.2948148148148148,0.277037037037037,0.24888888888888888,0.29394387001477107,0.2948148148148148,0.2948148148148148,0.2948148148148148,0.277037037037037,0.2966226138032305,0.2948148148148148,0.2937771345875543,0.2838427947598253,0.2692867540029112,0.28715728715728717,0.30131004366812225,0.2838427947598253,0.2692867540029112,0.30043541364296084,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9954853273137697,1.0,0.9795918367346939,0.9795918367346939,0.9776785714285714,0.9776785714285714,0.9954853273137697,0.949671772428884,0.9954853273137697,0.9954853273137697
C8p_QI72,0.2619047619047619,0.30177514792899407,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.26104417670682734,0.22959183673469388,0.3005893909626719,0.30177514792899407,0.30120481927710846,0.26104417670682734,0.24212271973466004,0.3079922027290448,0.3079922027290448,0.30409356725146197,0.30177514792899407,0.30177514792899407,0.22959183673469388,0.30120481927710846,0.26104417670682734,0.3079922027290448,0.3079922027290448,0.3079922027290448,0.22959183673469388,0.30409356725146197,0.30177514792899407,0.30120481927710846,0.30120481927710846,0.30177514792899407,0.30177514792899407,0.25225225225225223,0.3079922027290448,0.3079922027290448,0.30409356725146197,0.30177514792899407,0.30120481927710846,0.30120481927710846,0.2807807807807808,0.7361111111111112,0.0,0.25225225225225223,0.2814814814814815,0.2814814814814815,0.2807807807807808,0.25225225225225223,0.28064992614475626,0.2814814814814815,0.2814814814814815,0.2814814814814815,0.2807807807807808,0.2834067547723935,0.2814814814814815,0.28075253256150506,0.28761061946902655,0.2728613569321534,0.2741702741702742,0.28820960698689957,0.28761061946902655,0.2728613569321534,0.28737300435413643,1.0,1.0,1.0,0.9751693002257337,0.9795918367346939,1.0,1.0,0.9575892857142857,0.9575892857142857,0.9751693002257337,0.9299781181619255,0.9751693002257337,0.9751693002257337
C8p_QI74,0.2619047619047619,0.30177514792899407,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.26104417670682734,0.22959183673469388,0.3005893909626719,0.30177514792899407,0.30120481927710846,0.26104417670682734,0.24212271973466004,0.3079922027290448,0.3079922027290448,0.30409356725146197,0.30177514792899407,0.30177514792899407,0.22959183673469388,0.30120481927710846,0.26104417670682734,0.3079922027290448,0.3079922027290448,0.3079922027290448,0.22959183673469388,0.30409356725146197,0.30177514792899407,0.30120481927710846,0.30120481927710846,0.30177514792899407,0.30177514792899407,0.25225225225225223,0.3079922027290448,0.3079922027290448,0.30409356725146197,0.30177514792899407,0.30120481927710846,0.30120481927710846,0.2807807807807808,0.7361111111111112,0.0,0.25225225225225223,0.2814814814814815,0.2814814814814815,0.2807807807807808,0.25225225225225223,0.28064992614475626,0.2814814814814815,0.2814814814814815,0.2814814814814815,0.2807807807807808,0.2834067547723935,0.2814814814814815,0.28075253256150506,0.28761061946902655,0.2728613569321534,0.2741702741702742,0.28820960698689957,0.28761061946902655,0.2728613569321534,0.28737300435413643,1.0,1.0,1.0,0.9751693002257337,0.9795918367346939,1.0,1.0,0.9575892857142857,0.9575892857142857,0.9751693002257337,0.9299781181619255,0.9751693002257337,0.9751693002257337
C8p_QI76,0.25207296849087896,0.31189083820662766,0.2884990253411306,0.2884990253411306,0.2884990253411306,0.24951267056530213,0.22056384742951907,0.3157894736842105,0.31189083820662766,0.2884990253411306,0.24951267056530213,0.27,0.3333333333333333,0.3333333333333333,0.32943469785575047,0.31189083820662766,0.31189083820662766,0.22056384742951907,0.2884990253411306,0.24951267056530213,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22056384742951907,0.32943469785575047,0.31189083820662766,0.2884990253411306,0.2884990253411306,0.31189083820662766,0.31189083820662766,0.24375917767988253,0.3333333333333333,0.3333333333333333,0.32943469785575047,0.31189083820662766,0.2884990253411306,0.2884990253411306,0.27165932452276065,0.7146067415730337,0.0,0.24375917767988253,0.28928046989721,0.28928046989721,0.27165932452276065,0.24375917767988253,0.2922173274596182,0.28928046989721,0.28928046989721,0.28928046989721,0.27165932452276065,0.302496328928047,0.28928046989721,0.29394812680115273,0.2784992784992785,0.26406926406926406,0.2985507246376812,0.2958152958152958,0.2784992784992785,0.26406926406926406,0.2987012987012987,0.9575892857142857,0.9575892857142857,0.9575892857142857,0.9821428571428571,0.9776785714285714,0.9575892857142857,0.9575892857142857,1.0,1.0,0.9821428571428571,0.9584245076586433,0.9821428571428571,0.9821428571428571
C8p_QI78,0.25207296849087896,0.31189083820662766,0.2884990253411306,0.2884990253411306,0.2884990253411306,0.24951267056530213,0.22056384742951907,0.3157894736842105,0.31189083820662766,0.2884990253411306,0.24951267056530213,0.27,0.3333333333333333,0.3333333333333333,0.32943469785575047,0.31189083820662766,0.31189083820662766,0.22056384742951907,0.2884990253411306,0.24951267056530213,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22056384742951907,0.32943469785575047,0.31189083820662766,0.2884990253411306,0.2884990253411306,0.31189083820662766,0.31189083820662766,0.24375917767988253,0.3333333333333333,0.3333333333333333,0.32943469785575047,0.31189083820662766,0.2884990253411306,0.2884990253411306,0.27165932452276065,0.7146067415730337,0.0,0.24375917767988253,0.28928046989721,0.28928046989721,0.27165932452276065,0.24375917767988253,0.2922173274596182,0.28928046989721,0.28928046989721,0.28928046989721,0.27165932452276065,0.302496328928047,0.28928046989721,0.29394812680115273,0.2784992784992785,0.26406926406926406,0.2985507246376812,0.2958152958152958,0.2784992784992785,0.26406926406926406,0.2987012987012987,0.9575892857142857,0.9575892857142857,0.9575892857142857,0.9821428571428571,0.9776785714285714,0.9575892857142857,0.9575892857142857,1.0,1.0,0.9821428571428571,0.9584245076586433,0.9821428571428571,0.9821428571428571
C8p_QI80,0.2570951585976628,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.29469548133595286,0.2554027504911591,0.22537562604340566,0.32220039292730845,0.3182711198428291,0.29469548133595286,0.2554027504911591,0.2603648424543947,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.3182711198428291,0.22537562604340566,0.29469548133595286,0.2554027504911591,0.32943469785575047,0.32943469785575047,0.32943469785575047,0.22537562604340566,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.3182711198428291,0.3182711198428291,0.2481536189069424,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.276218611521418,0.7178329571106095,0.0,0.2481536189069424,0.29394387001477107,0.29394387001477107,0.276218611521418,0.2481536189069424,0.2968980797636632,0.29394387001477107,0.29394387001477107,0.29394387001477107,0.276218611521418,0.29955947136563876,0.29394387001477107,0.29667149059334297,0.2830188679245283,0.26850507982583455,0.29004329004329005,0.30043541364296084,0.2830188679245283,0.26850507982583455,0.3033381712626996,0.9751693002257337,0.9751693002257337,0.9751693002257337,1.0,0.9954853273137697,0.9751693002257337,0.9751693002257337,0.9821428571428571,0.9821428571428571,1.0,0.9540481400437637,1.0,1.0
C8p_QI82,0.24183006535947713,0.29636711281070743,0.2734225621414914,0.2734225621414914,0.2734225621414914,0.23518164435946462,0.2107843137254902,0.30019120458891013,0.29636711281070743,0.2734225621414914,0.23518164435946462,0.2553191489361702,0.31238095238095237,0.31238095238095237,0.30857142857142855,0.29636711281070743,0.29636711281070743,0.2107843137254902,0.2734225621414914,0.23518164435946462,0.31238095238095237,0.31238095238095237,0.31238095238095237,0.2107843137254902,0.30857142857142855,0.29636711281070743,0.2734225621414914,0.2734225621414914,0.29636711281070743,0.29636711281070743,0.23478260869565218,0.31238095238095237,0.31238095238095237,0.30857142857142855,0.29636711281070743,0.2734225621414914,0.2734225621414914,0.26231884057971017,0.7066666666666667,0.0,0.23478260869565218,0.2797101449275362,0.2797101449275362,0.26231884057971017,0.23478260869565218,0.2826086956521739,0.2797101449275362,0.2797101449275362,0.2797101449275362,0.26231884057971017,0.28901734104046245,0.2797101449275362,0.2863247863247863,0.2710413694721826,0.25677603423680456,0.28714285714285714,0.28815977175463625,0.2710413694721826,0.25677603423680456,0.29101283880171186,0.9299781181619255,0.9299781181619255,0.9299781181619255,0.9540481400437637,0.949671772428884,0.9299781181619255,0.9299781181619255,0.9584245076586433,0.9584245076586433,0.9540481400437637,1.0,0.9540481400437637,0.9540481400437637
C8p_QI84,0.2570951585976628,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.29469548133595286,0.2554027504911591,0.22537562604340566,0.32220039292730845,0.3182711198428291,0.29469548133595286,0.2554027504911591,0.2603648424543947,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.3182711198428291,0.22537562604340566,0.29469548133595286,0.2554027504911591,0.32943469785575047,0.32943469785575047,0.32943469785575047,0.22537562604340566,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.3182711198428291,0.3182711198428291,0.2481536189069424,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.276218611521418,0.7178329571106095,0.0,0.2481536189069424,0.29394387001477107,0.29394387001477107,0.276218611521418,0.2481536189069424,0.2968980797636632,0.29394387001477107,0.29394387001477107,0.29394387001477107,0.276218611521418,0.29955947136563876,0.29394387001477107,0.29667149059334297,0.2830188679245283,0.26850507982583455,0.29004329004329005,0.30043541364296084,0.2830188679245283,0.26850507982583455,0.3033381712626996,0.9751693002257337,0.9751693002257337,0.9751693002257337,1.0,0.9954853273137697,0.9751693002257337,0.9751693002257337,0.9821428571428571,0.9821428571428571,1.0,0.9540481400437637,1.0,1.0
C8p_QI86,0.2570951585976628,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.29469548133595286,0.2554027504911591,0.22537562604340566,0.32220039292730845,0.3182711198428291,0.29469548133595286,0.2554027504911591,0.2603648424543947,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.3182711198428291,0.22537562604340566,0.29469548133595286,0.2554027504911591,0.32943469785575047,0.32943469785575047,0.32943469785575047,0.22537562604340566,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.3182711198428291,0.3182711198428291,0.2481536189069424,0.32943469785575047,0.32943469785575047,0.3255360623781676,0.3182711198428291,0.29469548133595286,0.29469548133595286,0.276218611521418,0.7178329571106095,0.0,0.2481536189069424,0.29394387001477107,0.29394387001477107,0.276218611521418,0.2481536189069424,0.2968980797636632,0.29394387001477107,0.29394387001477107,0.29394387001477107,0.276218611521418,0.29955947136563876,0.29394387001477107,0.29667149059334297,0.2830188679245283,0.26850507982583455,0.29004329004329005,0.30043541364296084,0.2830188679245283,0.26850507982583455,0.3033381712626996,0.9751693002257337,0.9751693002257337,0.9751693002257337,1.0,0.9954853273137697,0.9751693002257337,0.9751693002257337,0.9821428571428571,0.9821428571428571,1.0,0.9540481400437637,1.0,1.0
