X1,X2,X3,X4,X5,X6
0.725,2.01E-04,0.121212121,0.7,5.04E-05,0.034482759
0.55,0,0,0.425,0,0
0.475,5.04E-05,0.05,0.45,0,0
0.55,2.52E-04,0.185185185,0.475,5.04E-05,0.05
0.625,5.04E-05,0.038461538,0.5,0,0
0.575,2.01E-04,0.148148148,0.425,0,0
0.55,0,0,0.45,0,0
0.525,1.01E-04,0.086956522,0.4,5.04E-05,0.058823529
0.575,5.04E-05,0.041666667,0.5,5.04E-05,0.047619048
0.425,5.04E-05,0.055555556,0.35,0,0
0.725,0,0,0.625,0,0
0.5,1.01E-04,0.090909091,0.35,0,0
0.625,5.04E-05,0.038461538,0.525,5.04E-05,0.045454545
0.575,1.51E-04,0.115384615,0.5,5.04E-05,0.047619048
0.6,5.04E-05,0.04,0.525,0,0
0.425,0,0,0.4,0,0
0.65,1.51E-04,0.103448276,0.55,0,0
0.575,5.04E-05,0.041666667,0.325,0,0
0.475,1.01E-04,0.095238095,0.375,5.04E-05,0.0625
0.5,1.01E-04,0.090909091,0.325,0,0
0.7,1.51E-04,0.096774194,0.575,1.01E-04,0.08
0.65,0,0,0.6,0,0
0.775,5.04E-05,0.03125,0.675,5.04E-05,0.035714286
0.55,5.04E-05,0.043478261,0.475,0,0
0.475,1.01E-04,0.095238095,0.4,0,0
0.525,5.04E-05,0.045454545,0.45,0,0
0.45,0,0,0.425,0,0
0.5,5.04E-05,0.047619048,0.475,5.04E-05,0.05
0.625,5.04E-05,0.038461538,0.55,0,0
0.575,5.04E-05,0.041666667,0.3,5.04E-05,0.076923077
0.625,1.51E-04,0.107142857,0.525,5.04E-05,0.045454545
0.525,0,0,0.35,0,0
0.625,5.04E-05,0.038461538,0.45,0,0
0.625,0,0,0.45,0,0
0.75,0,0,0.65,0,0
0.7,0,0,0.7,0,0
0.65,5.04E-05,0.037037037,0.625,0,0
0.575,0,0,0.525,0,0
0.575,0,0,0.525,0,0
0.625,1.01E-04,0.074074074,0.575,0,0
0.5,5.04E-05,0.047619048,0.25,0,0
0.625,1.01E-04,0.074074074,0.575,0,0
0.725,1.51E-04,0.09375,0.65,5.04E-05,0.037037037
0.7,1.51E-04,0.096774194,0.6,0,0
0.6,0,0,0.55,0,0
0.475,5.04E-05,0.05,0.4,5.04E-05,0.058823529
0.45,5.04E-05,0.052631579,0.275,0,0
0.625,5.04E-05,0.038461538,0.575,0,0
0.425,5.04E-05,0.055555556,0.425,5.04E-05,0.055555556
0.725,5.04E-05,0.033333333,0.525,0,0
0.35,0,0,0.2,0,0
0.625,2.01E-04,0.137931034,0.55,0,0
0.625,5.04E-05,0.038461538,0.425,0,0
0.6,1.01E-04,0.076923077,0.45,0,0
0.65,1.01E-04,0.071428571,0.525,5.04E-05,0.045454545
0.575,5.04E-05,0.041666667,0.5,0,0
0.525,1.01E-04,0.086956522,0.4,0,0
0.6,5.04E-05,0.04,0.5,0,0
0.7,1.01E-04,0.066666667,0.575,0,0
0.5,5.04E-05,0.047619048,0.4,0,0
0.65,2.01E-04,0.133333333,0.55,5.04E-05,0.043478261
0.75,5.04E-05,0.032258065,0.575,0,0
0.675,1.51E-04,0.1,0.525,0,0
0.725,5.04E-05,0.033333333,0.55,0,0
0.575,5.04E-05,0.041666667,0.425,0,0
0.675,0,0,0.525,0,0
0.45,0,0,0.375,0,0
0.625,0,0,0.575,0,0
0.475,5.04E-05,0.05,0.375,0,0
0.6,1.01E-04,0.076923077,0.45,0,0
0.5,0,0,0.4,0,0
0.575,2.01E-04,0.148148148,0.55,0,0
0.55,0,0,0.5,0,0
0.35,5.04E-05,0.066666667,0.175,0,0
0.15,0,0,0.1,0,0
0.375,1.01E-04,0.117647059,0.3,1.01E-04,0.142857143
0.225,0,0,0.125,0,0
0.15,1.01E-04,0.25,0.125,5.04E-05,0.166666667
0.425,0,0,0.225,0,0
0.3,1.51E-04,0.2,0.2,5.04E-05,0.111111111
0.2,0,0,0.075,0,0
0.225,5.04E-05,0.1,0.05,0,0
0.4,0,0,0.1,0,0
0.375,0,0,0.275,0,0
0.425,1.01E-04,0.105263158,0.25,5.04E-05,0.090909091
0.25,5.04E-05,0.090909091,0.175,0,0
0.3,0,0,0.15,0,0
0.025,0,0,0,0,0
0.325,0,0,0.1,0,0
0.3,0,0,0.225,0,0
0.25,5.04E-05,0.090909091,0.15,0,0
0.3,0,0,0.125,0,0
0.2,0,0,0.15,0,0
0.225,0,0,0.15,0,0
0.225,0,0,0.125,0,0
0.2,0,0,0.125,0,0
0.15,0,0,0.125,0,0
0.15,5.04E-05,0.142857143,0.1,0,0
0.15,5.04E-05,0.142857143,0.05,0,0
0.175,1.01E-04,0.222222222,0.15,5.04E-05,0.142857143
0.275,0,0,0.125,0,0
0.1,0,0,0.025,0,0
0.175,0,0,0.1,0,0
0.175,5.04E-05,0.125,0,0,0
0.375,1.01E-04,0.117647059,0.25,5.04E-05,0.090909091
0.325,5.04E-05,0.071428571,0.15,0,0
0.35,1.51E-04,0.176470588,0.175,0,0
0.35,1.51E-04,0.176470588,0.125,0,0
0.275,5.04E-05,0.083333333,0.225,0,0
0.175,1.01E-04,0.222222222,0.125,5.04E-05,0.166666667
0.425,5.04E-05,0.055555556,0.35,5.04E-05,0.066666667
0.25,5.04E-05,0.090909091,0.175,0,0
0.325,1.01E-04,0.133333333,0.15,0,0
0.275,0,0,0.15,0,0
0.325,0,0,0.275,0,0
0.025,0,0,0,0,0
0.375,5.04E-05,0.0625,0.25,5.04E-05,0.090909091
0.375,5.04E-05,0.0625,0.3,0,0
0.275,5.04E-05,0.083333333,0.225,5.04E-05,0.1
0.1,0,0,0.1,0,0
0.425,5.04E-05,0.055555556,0.25,0,0
0.375,1.01E-04,0.117647059,0.225,5.04E-05,0.1
0.275,0,0,0.025,0,0
0.15,0,0,0,0,0
0.2,0,0,0.075,0,0
0.225,5.04E-05,0.1,0.225,5.04E-05,0.1
0.3,1.01E-04,0.142857143,0.25,5.04E-05,0.090909091
0.35,1.01E-04,0.125,0.125,0,0
0.175,5.04E-05,0.125,0.125,0,0
0.35,1.01E-04,0.125,0.2,0,0
0.4,5.04E-05,0.058823529,0.2,5.04E-05,0.111111111
0.15,0,0,0.1,0,0
0.275,5.04E-05,0.083333333,0.1,0,0
0.175,5.04E-05,0.125,0.025,0,0
0.375,0,0,0.3,0,0
0.5,1.01E-04,0.090909091,0.45,1.01E-04,0.1
0.45,0,0,0.4,0,0
0.25,1.01E-04,0.166666667,0.2,5.04E-05,0.111111111
0.275,5.04E-05,0.083333333,0.075,0,0
0.175,0,0,0.025,0,0
0.15,1.01E-04,0.25,0,0,0
0.425,1.51E-04,0.15,0.25,0,0
0.375,0,0,0.25,0,0
0.25,0,0,0.075,0,0
0.175,5.04E-05,0.125,0.075,0,0
0.175,0,0,0.1,0,0
0.275,0,0,0.175,0,0
0.325,5.04E-05,0.071428571,0.225,0,0
0.225,5.04E-05,0.1,0.25,5.04E-05,0.090909091
0.35,1.01E-04,0.125,0.25,0,0
0.125,0,0,0.05,0,0
0.275,0,0,0.125,0,0
0.25,5.04E-05,0.090909091,0.15,0,0
0.175,0,0,0.1,0,0
0.4,2.01E-04,0.2,0.275,0,0
0.2,0,0,0.15,0,0
0.225,0,0,0.2,0,0
0.275,1.01E-04,0.153846154,0.2,5.04E-05,0.111111111
0.25,0,0,0.15,0,0
0.2,1.01E-04,0.2,0.05,0,0
0.2,0,0,0.1,0,0
0.375,5.04E-05,0.0625,0.275,0,0
0.3,2.52E-04,0.294117647,0.125,1.01E-04,0.285714286
0.3,0,0,0.3,0,0
0.425,0,0,0.25,0,0
0.35,5.04E-05,0.066666667,0.125,0,0
0.175,0,0,0.075,0,0
0.375,0,0,0.275,0,0
0.25,5.04E-05,0.090909091,0.225,0,0
0.35,1.51E-04,0.176470588,0.15,0,0
0.3,5.04E-05,0.076923077,0.15,0,0
0.225,5.04E-05,0.1,0.125,0,0
0.225,0,0,0.075,0,0
0.94,8.02E-05,0.096153846,0.9,1.60E-05,0.02173913
0.99,9.63E-05,0.108108108,0.92,2.41E-05,0.031578947
0.92,4.81E-05,0.06122449,0.83,0,0
0.99,4.01E-05,0.048076923,0.9,0,0
0.93,1.60E-05,0.021052632,0.86,0,0
0.94,2.41E-05,0.030927835,0.86,0,0
0.96,3.21E-05,0.04,0.86,0,0
0.98,4.81E-05,0.057692308,0.93,0,0
0.97,7.22E-05,0.08490566,0.84,0,0
0.92,4.01E-05,0.051546392,0.86,8.02E-06,0.011494253
0.94,2.41E-05,0.030927835,0.92,8.02E-06,0.010752688
0.99,7.22E-05,0.083333333,0.96,8.02E-06,0.010309278
0.96,8.02E-05,0.094339623,0.92,3.21E-05,0.041666667
0.98,6.42E-05,0.075471698,0.83,0,0
0.96,5.62E-05,0.067961165,0.89,8.02E-06,0.011111111
0.93,6.42E-05,0.079207921,0.83,0,0
0.95,2.41E-05,0.030612245,0.87,8.02E-06,0.011363636
0.98,3.21E-05,0.039215686,0.95,8.02E-06,0.010416667
0.98,4.81E-05,0.057692308,0.91,0,0
0.99,8.02E-05,0.091743119,0.95,8.02E-06,0.010416667
0.95,6.42E-05,0.077669903,0.9,0,0
0.94,8.02E-05,0.096153846,0.88,1.60E-05,0.022222222
0.95,5.62E-05,0.068627451,0.9,0,0
0.93,4.81E-05,0.060606061,0.88,0,0
0.94,8.02E-05,0.096153846,0.9,1.60E-05,0.02173913
0.95,8.02E-06,0.010416667,0.86,0,0
0.96,4.81E-05,0.058823529,0.9,0,0
0.96,6.42E-05,0.076923077,0.89,2.41E-05,0.032608696
0.97,4.01E-05,0.049019608,0.9,0,0
0.98,4.01E-05,0.048543689,0.91,8.02E-06,0.010869565
0.97,4.81E-05,0.058252427,0.84,0,0
0.97,2.41E-05,0.03,0.83,0,0
0.93,4.81E-05,0.060606061,0.84,0,0
0.96,5.62E-05,0.067961165,0.86,0,0
0.92,8.02E-06,0.010752688,0.88,0,0
0.96,4.81E-05,0.058823529,0.92,8.02E-06,0.010752688
0.98,6.42E-05,0.075471698,0.86,0,0
0.93,8.02E-05,0.097087379,0.86,0,0
0.97,1.60E-05,0.02020202,0.91,8.02E-06,0.010869565
0.94,4.81E-05,0.06,0.86,8.02E-06,0.011494253
0.96,4.81E-05,0.058823529,0.94,8.02E-06,0.010526316
0.97,4.81E-05,0.058252427,0.81,0,0
0.98,3.21E-05,0.039215686,0.92,0,0
0.95,5.62E-05,0.068627451,0.89,8.02E-06,0.011111111
0.96,4.81E-05,0.058823529,0.89,0,0
0.94,4.01E-05,0.050505051,0.88,0,0
0.95,3.21E-05,0.04040404,0.88,0,0
0.97,2.41E-05,0.03,0.85,0,0
0.89,7.22E-05,0.091836735,0.81,8.02E-06,0.012195122
0.94,4.01E-05,0.050505051,0.86,0,0
0.94,4.01E-05,0.050505051,0.78,0,0
0.95,4.01E-05,0.05,0.9,0,0
0.95,4.01E-05,0.05,0.91,0,0
0.97,4.81E-05,0.058252427,0.91,0,0
0.93,6.42E-05,0.079207921,0.87,1.60E-05,0.02247191
0.94,2.41E-05,0.030927835,0.83,0,0
0.93,4.81E-05,0.060606061,0.87,0,0
0.99,8.02E-05,0.091743119,0.9,1.60E-05,0.02173913
0.9,5.62E-05,0.072164948,0.84,0,0
0.9,5.62E-05,0.072164948,0.83,8.02E-06,0.011904762
0.98,4.01E-05,0.048543689,0.96,0,0
0.98,4.01E-05,0.048543689,0.91,0,0
0.91,4.81E-05,0.06185567,0.82,8.02E-06,0.012048193
0.94,4.01E-05,0.050505051,0.88,8.02E-06,0.011235955
0.95,3.21E-05,0.04040404,0.93,8.02E-06,0.010638298
0.94,8.02E-05,0.096153846,0.84,0,0
0.98,7.22E-05,0.08411215,0.9,0,0
0.93,5.62E-05,0.07,0.88,1.60E-05,0.022222222
0.94,4.01E-05,0.050505051,0.85,0,0
0.96,4.01E-05,0.04950495,0.85,0,0
0.97,4.81E-05,0.058252427,0.89,8.02E-06,0.011111111
0.96,2.41E-05,0.03030303,0.91,0,0
0.99,2.41E-05,0.029411765,0.93,1.60E-05,0.021052632
0.99,1.60E-05,0.01980198,0.91,0,0
0.96,4.01E-05,0.04950495,0.92,0,0
0.94,3.21E-05,0.040816327,0.86,0,0
0.94,4.81E-05,0.06,0.87,1.60E-05,0.02247191
0.94,1.60E-05,0.020833333,0.82,0,0
0.95,6.42E-05,0.077669903,0.92,1.60E-05,0.021276596
0.93,5.62E-05,0.07,0.83,8.02E-06,0.011904762
0.96,4.01E-05,0.04950495,0.93,8.02E-06,0.010638298
0.96,5.62E-05,0.067961165,0.87,0,0
0.96,4.01E-05,0.04950495,0.89,0,0
0.95,8.82E-05,0.103773585,0.93,1.60E-05,0.021052632
0.93,4.81E-05,0.060606061,0.81,0,0
0.99,4.01E-05,0.048076923,0.94,8.02E-06,0.010526316
0.91,3.21E-05,0.042105263,0.82,0,0
0.97,4.01E-05,0.049019608,0.92,0,0
0.99,4.81E-05,0.057142857,0.92,0,0
0.93,7.22E-05,0.088235294,0.83,0,0
0.94,5.62E-05,0.069306931,0.89,0,0
0.92,4.01E-05,0.051546392,0.88,0,0
1,7.22E-05,0.082568807,0.94,0,0
0.98,7.22E-05,0.08411215,0.88,0,0
0.96,4.01E-05,0.04950495,0.93,1.60E-05,0.021052632
0.96,5.62E-05,0.067961165,0.93,2.41E-05,0.03125
0.93,3.21E-05,0.041237113,0.88,0,0
0.97,8.02E-06,0.010204082,0.9,0,0
0.93,3.21E-05,0.041237113,0.86,0,0
0.98,8.02E-05,0.092592593,0.94,0,0
0.82,4.81E-05,0.068181818,0.76,0,0
0.89,8.02E-05,0.101010101,0.73,8.02E-06,0.013513514
0.81,2.41E-05,0.035714286,0.6,0,0
0.92,4.01E-05,0.051546392,0.77,8.02E-06,0.012820513
0.76,3.21E-05,0.05,0.6,8.02E-06,0.016393443
0.83,4.01E-05,0.056818182,0.69,1.60E-05,0.028169014
0.79,1.60E-05,0.024691358,0.67,0,0
0.87,1.04E-04,0.13,0.66,8.02E-06,0.014925373
0.77,7.22E-05,0.104651163,0.71,1.60E-05,0.02739726
0.77,4.81E-05,0.072289157,0.67,1.60E-05,0.028985507
0.8,4.01E-05,0.058823529,0.71,1.60E-05,0.02739726
0.83,7.22E-05,0.097826087,0.65,8.02E-06,0.015151515
0.84,8.82E-05,0.115789474,0.74,1.60E-05,0.026315789
0.8,2.41E-05,0.036144578,0.64,8.02E-06,0.015384615
0.76,7.22E-05,0.105882353,0.6,0,0
0.76,5.62E-05,0.084337349,0.65,1.60E-05,0.029850746
0.81,5.62E-05,0.079545455,0.62,0,0
0.9,4.01E-05,0.052631579,0.8,8.02E-06,0.012345679
0.87,4.01E-05,0.054347826,0.8,2.41E-05,0.036144578
0.83,4.81E-05,0.06741573,0.75,0,0
0.84,2.41E-05,0.034482759,0.79,1.60E-05,0.024691358
0.77,4.81E-05,0.072289157,0.72,1.60E-05,0.027027027
0.86,5.62E-05,0.075268817,0.66,8.02E-06,0.014925373
0.83,7.22E-05,0.097826087,0.71,0,0
0.76,8.02E-06,0.012987013,0.7,8.02E-06,0.014084507
0.74,8.02E-05,0.119047619,0.63,0,0
0.81,1.60E-05,0.024096386,0.69,0,0
0.77,5.62E-05,0.083333333,0.68,0,0
0.86,7.22E-05,0.094736842,0.67,0,0
0.84,8.02E-06,0.011764706,0.76,0,0
0.73,4.81E-05,0.075949367,0.61,0,0
0.78,3.21E-05,0.048780488,0.67,0,0
0.73,1.60E-05,0.026666667,0.58,0,0
0.76,4.01E-05,0.061728395,0.71,8.02E-06,0.013888889
0.86,4.01E-05,0.054945055,0.7,0,0
0.89,4.01E-05,0.053191489,0.71,0,0
0.82,5.62E-05,0.078651685,0.75,0,0
0.78,5.62E-05,0.082352941,0.68,1.60E-05,0.028571429
0.83,4.01E-05,0.056818182,0.68,0,0
0.77,4.01E-05,0.06097561,0.71,8.02E-06,0.013888889
0.71,3.21E-05,0.053333333,0.59,8.02E-06,0.016666667
0.77,6.42E-05,0.094117647,0.7,1.60E-05,0.027777778
0.84,4.01E-05,0.056179775,0.64,0,0
0.77,3.21E-05,0.049382716,0.63,0,0
0.87,1.04E-04,0.13,0.81,5.62E-05,0.079545455
0.77,2.41E-05,0.0375,0.63,0,0
0.82,4.01E-05,0.057471264,0.6,0,0
0.76,8.02E-05,0.11627907,0.64,0,0
0.69,8.02E-06,0.014285714,0.63,0,0
0.8,8.02E-06,0.012345679,0.7,0,0
0.75,8.02E-05,0.117647059,0.69,3.21E-05,0.054794521
0.83,7.22E-05,0.097826087,0.7,8.02E-06,0.014084507
0.76,3.21E-05,0.05,0.68,1.60E-05,0.028571429
0.87,5.62E-05,0.074468085,0.81,0,0
0.77,4.81E-05,0.072289157,0.64,8.02E-06,0.015384615
0.74,7.22E-05,0.108433735,0.63,1.60E-05,0.030769231
0.81,6.42E-05,0.08988764,0.58,0,0
0.86,5.62E-05,0.075268817,0.8,8.02E-06,0.012345679
0.78,1.60E-05,0.025,0.68,0,0
0.71,7.22E-05,0.1125,0.63,0,0
0.84,2.41E-05,0.034482759,0.61,0,0
0.93,6.42E-05,0.079207921,0.79,0,0
0.71,2.41E-05,0.040540541,0.58,0,0
0.81,8.02E-05,0.10989011,0.73,2.41E-05,0.039473684
0.8,4.01E-05,0.058823529,0.7,8.02E-06,0.014084507
0.75,4.81E-05,0.074074074,0.67,0,0
0.79,1.60E-05,0.024691358,0.7,0,0
0.78,4.81E-05,0.071428571,0.71,2.41E-05,0.040540541
0.77,5.62E-05,0.083333333,0.65,8.02E-06,0.015151515
0.78,2.41E-05,0.037037037,0.68,8.02E-06,0.014492754
0.81,4.01E-05,0.058139535,0.65,0,0
0.9,4.01E-05,0.052631579,0.88,1.60E-05,0.022222222
0.79,4.81E-05,0.070588235,0.7,0,0
0.88,3.21E-05,0.043478261,0.76,8.02E-06,0.012987013
0.82,4.81E-05,0.068181818,0.77,8.02E-06,0.012820513
0.68,2.41E-05,0.042253521,0.6,0,0
0.79,2.41E-05,0.036585366,0.7,1.60E-05,0.027777778
0.74,3.21E-05,0.051282051,0.59,0,0
0.86,2.41E-05,0.033707865,0.71,8.02E-06,0.013888889
0.69,1.60E-05,0.028169014,0.67,8.02E-06,0.014705882
0.81,7.22E-05,0.1,0.73,8.02E-06,0.013513514
0.8,4.81E-05,0.069767442,0.62,0,0
0.85,8.02E-05,0.105263158,0.67,0,0
0.78,3.21E-05,0.048780488,0.7,8.02E-06,0.014084507
0.75,1.04E-04,0.147727273,0.7,3.21E-05,0.054054054
0.85,3.21E-05,0.04494382,0.71,0,0
0.79,6.42E-05,0.091954023,0.68,2.41E-05,0.042253521
0.82,4.01E-05,0.057471264,0.63,0,0
0.8,4.81E-05,0.069767442,0.7,1.60E-05,0.027777778
0.81,3.21E-05,0.047058824,0.7,0,0
0.78,1.60E-05,0.025,0.72,0,0
0.83,6.42E-05,0.087912088,0.72,1.60E-05,0.027027027
0.75,4.81E-05,0.074074074,0.65,8.02E-06,0.015151515
0.8,6.42E-05,0.090909091,0.6,0,0
0.81,3.21E-05,0.047058824,0.64,1.60E-05,0.03030303
0.86,4.01E-05,0.054945055,0.78,0,0
0.83,3.21E-05,0.045977011,0.72,8.02E-06,0.01369863
0.76,3.21E-05,0.05,0.65,0,0
0.79,6.42E-05,0.091954023,0.57,0,0
0.92,4.81E-05,0.06122449,0.76,0,0
0.57,2.41E-05,0.05,0.56,8.02E-06,0.01754386
0.61,5.62E-05,0.102941176,0.47,1.60E-05,0.040816327
0.53,4.81E-05,0.101694915,0.37,8.02E-06,0.026315789
0.61,4.01E-05,0.075757576,0.49,1.60E-05,0.039215686
0.46,2.41E-05,0.06122449,0.28,0,0
0.49,2.41E-05,0.057692308,0.38,1.60E-05,0.05
0.48,4.81E-05,0.111111111,0.34,2.41E-05,0.081081081
0.56,3.21E-05,0.066666667,0.35,1.60E-05,0.054054054
0.59,8.02E-05,0.144927536,0.33,8.02E-06,0.029411765
0.41,4.01E-05,0.108695652,0.37,3.21E-05,0.097560976
0.46,4.01E-05,0.098039216,0.37,8.02E-06,0.026315789
0.39,2.41E-05,0.071428571,0.2,0,0
0.61,2.41E-05,0.046875,0.46,0,0
0.52,4.81E-05,0.103448276,0.37,8.02E-06,0.026315789
0.43,1.60E-05,0.044444444,0.34,8.02E-06,0.028571429
0.46,3.21E-05,0.08,0.37,0,0
0.55,6.42E-05,0.126984127,0.39,0,0
0.49,0,0,0.33,0,0
0.63,1.60E-05,0.030769231,0.53,0,0
0.51,4.01E-05,0.089285714,0.47,1.60E-05,0.040816327
0.48,8.02E-06,0.020408163,0.38,0,0
0.43,0,0,0.36,0,0
0.44,1.60E-05,0.043478261,0.26,0,0
0.63,6.42E-05,0.112676056,0.56,8.02E-06,0.01754386
0.39,2.41E-05,0.071428571,0.28,8.02E-06,0.034482759
0.43,6.42E-05,0.156862745,0.43,5.62E-05,0.14
0.45,4.81E-05,0.117647059,0.34,8.02E-06,0.028571429
0.46,8.02E-06,0.021276596,0.39,0,0
0.51,2.41E-05,0.055555556,0.43,8.02E-06,0.022727273
0.58,4.01E-05,0.079365079,0.44,0,0
0.43,1.60E-05,0.044444444,0.29,0,0
0.57,4.01E-05,0.080645161,0.44,0,0
0.56,5.62E-05,0.111111111,0.44,0,0
0.62,4.81E-05,0.088235294,0.56,8.02E-06,0.01754386
0.63,2.41E-05,0.045454545,0.53,8.02E-06,0.018518519
0.63,4.81E-05,0.086956522,0.44,8.02E-06,0.022222222
0.5,4.01E-05,0.090909091,0.26,0,0
0.55,2.41E-05,0.051724138,0.44,0,0
0.64,3.21E-05,0.058823529,0.5,8.02E-06,0.019607843
0.54,4.01E-05,0.084745763,0.34,0,0
0.4,8.02E-06,0.024390244,0.25,0,0
0.36,2.41E-05,0.076923077,0.29,8.02E-06,0.033333333
0.55,2.41E-05,0.051724138,0.26,0,0
0.48,3.21E-05,0.076923077,0.3,0,0
0.6,8.02E-05,0.142857143,0.45,2.41E-05,0.0625
0.51,3.21E-05,0.072727273,0.28,0,0
0.48,4.81E-05,0.111111111,0.47,1.60E-05,0.040816327
0.53,6.42E-05,0.131147541,0.41,1.60E-05,0.046511628
0.38,8.02E-06,0.025641026,0.19,0,0
0.54,3.21E-05,0.068965517,0.45,0,0
0.5,2.41E-05,0.056603774,0.24,0,0
0.54,8.02E-05,0.15625,0.41,0,0
0.46,4.01E-05,0.098039216,0.33,0,0
0.69,4.01E-05,0.067567568,0.57,8.02E-06,0.017241379
0.49,3.21E-05,0.075471698,0.37,8.02E-06,0.026315789
0.34,8.02E-06,0.028571429,0.17,0,0
0.42,1.60E-05,0.045454545,0.35,8.02E-06,0.027777778
0.66,4.01E-05,0.070422535,0.6,8.02E-06,0.016393443
0.48,8.02E-05,0.172413793,0.35,8.02E-06,0.027777778
0.52,8.02E-06,0.018867925,0.48,0,0
0.51,3.21E-05,0.072727273,0.42,0,0
0.62,0,0,0.46,0,0
0.48,3.21E-05,0.076923077,0.32,0,0
0.58,4.81E-05,0.09375,0.45,0,0
0.45,2.41E-05,0.0625,0.32,8.02E-06,0.03030303
0.56,3.21E-05,0.066666667,0.34,8.02E-06,0.028571429
0.42,8.02E-06,0.023255814,0.3,0,0
0.38,1.60E-05,0.05,0.27,0,0
0.54,5.62E-05,0.114754098,0.4,0,0
0.53,2.41E-05,0.053571429,0.39,0,0
0.51,8.02E-06,0.019230769,0.31,8.02E-06,0.03125
0.73,1.60E-05,0.026666667,0.47,8.02E-06,0.020833333
0.52,2.41E-05,0.054545455,0.47,1.60E-05,0.040816327
0.54,3.21E-05,0.068965517,0.41,8.02E-06,0.023809524
0.58,4.81E-05,0.09375,0.46,1.60E-05,0.041666667
0.32,1.60E-05,0.058823529,0.23,0,0
0.56,1.60E-05,0.034482759,0.44,0,0
0.51,1.60E-05,0.037735849,0.46,0,0
0.63,4.81E-05,0.086956522,0.4,1.60E-05,0.047619048
0.47,4.81E-05,0.113207547,0.27,0,0
0.54,4.81E-05,0.1,0.36,1.60E-05,0.052631579
0.53,2.41E-05,0.053571429,0.34,8.02E-06,0.028571429
0.61,4.01E-05,0.075757576,0.47,0,0
0.56,8.02E-06,0.01754386,0.47,8.02E-06,0.020833333
0.45,4.01E-05,0.1,0.33,8.02E-06,0.029411765
0.59,2.41E-05,0.048387097,0.34,0,0
0.47,3.21E-05,0.078431373,0.35,8.02E-06,0.027777778
0.49,2.41E-05,0.057692308,0.4,0,0
0.58,2.41E-05,0.049180328,0.49,0,0
0.59,3.21E-05,0.063492063,0.45,0,0
0.57,3.21E-05,0.06557377,0.46,8.02E-06,0.021276596
0.58,3.21E-05,0.064516129,0.39,8.02E-06,0.025
0.36,2.41E-05,0.076923077,0.29,8.02E-06,0.033333333
0.43,2.41E-05,0.065217391,0.28,0,0
0.54,1.60E-05,0.035714286,0.35,0,0
0.53,6.42E-05,0.131147541,0.5,2.41E-05,0.056603774
0.59,2.41E-05,0.048387097,0.55,8.02E-06,0.017857143
0.47,4.81E-05,0.113207547,0.29,0,0
0.52,3.21E-05,0.071428571,0.38,0,0
0.59,4.81E-05,0.092307692,0.43,8.02E-06,0.022727273
0.29,1.60E-05,0.064516129,0.16,0,0
0.31,1.60E-05,0.060606061,0.14,0,0
0.2,8.02E-06,0.047619048,0.1,0,0
0.28,1.60E-05,0.066666667,0.19,0,0
0.04,0,0,0,0,0
0.1,0,0,0.01,0,0
0.19,4.01E-05,0.208333333,0.07,0,0
0.23,2.41E-05,0.115384615,0.08,0,0
0.16,8.02E-06,0.058823529,0.08,8.02E-06,0.111111111
0.1,8.02E-06,0.090909091,0,0,0
0.13,0,0,0.01,0,0
0.17,0,0,0.02,0,0
0.31,2.41E-05,0.088235294,0.18,0,0
0.21,8.02E-06,0.045454545,0.06,0,0
0.17,3.21E-05,0.19047619,0.09,8.02E-06,0.1
0.14,1.60E-05,0.125,0.05,0,0
0.22,0,0,0.04,0,0
0.21,8.02E-06,0.045454545,0.09,0,0
0.33,2.41E-05,0.083333333,0.06,0,0
0.19,0,0,0.09,0,0
0.12,8.02E-06,0.076923077,0.02,0,0
0.15,8.02E-06,0.0625,0.02,0,0
0.16,0,0,0.12,0,0
0.15,0,0,0.03,0,0
0.12,0,0,0.08,0,0
0.18,8.02E-06,0.052631579,0.1,0,0
0.14,8.02E-06,0.066666667,0.07,0,0
0.14,8.02E-06,0.066666667,0.05,0,0
0.3,2.41E-05,0.090909091,0.09,0,0
0.25,2.41E-05,0.107142857,0.23,8.02E-06,0.041666667
0.17,1.60E-05,0.105263158,0.04,0,0
0.31,3.21E-05,0.114285714,0.12,0,0
0.2,8.02E-06,0.047619048,0.12,0,0
0.22,2.41E-05,0.12,0.09,1.60E-05,0.181818182
0.39,2.41E-05,0.071428571,0.2,8.02E-06,0.047619048
0.18,8.02E-06,0.052631579,0.07,0,0
0.17,0,0,0.13,0,0
0.18,1.60E-05,0.1,0.03,0,0
0.18,0,0,0.07,0,0
0.24,4.01E-05,0.172413793,0.11,0,0
0.09,8.02E-06,0.1,0.05,0,0
0.12,0,0,0.04,0,0
0.29,0,0,0.14,0,0
0.15,8.02E-06,0.0625,0.02,0,0
0.24,0,0,0.09,0,0
0.22,4.01E-05,0.185185185,0.13,8.02E-06,0.071428571
0.19,0,0,0.08,0,0
0.23,0,0,0.14,0,0
0.13,1.60E-05,0.133333333,0.04,0,0
0.15,8.02E-06,0.0625,0.07,0,0
0.24,8.02E-06,0.04,0.11,0,0
0.32,3.21E-05,0.111111111,0.15,0,0
0.14,8.02E-06,0.066666667,0.08,0,0
0.34,3.21E-05,0.105263158,0.16,0,0
0.23,2.41E-05,0.115384615,0.15,8.02E-06,0.0625
0.11,0,0,0.06,0,0
0.18,0,0,0.11,0,0
0.31,4.01E-05,0.138888889,0.14,1.60E-05,0.125
